timestamp,rpm,temperature,vibration
3449,675.51,83.57,3.4
3450,713.9,86.23,4.11
3451,693.23,85.57,3.66
3452,709.61,84.13,3.19
3453,698.72,84.08,3.36
3454,712.97,85.48,4.54
3455,681.91,85.77,2.57
3456,716.7,86.93,3.73
3457,716.4,84.65,3.22
3458,681.7,85.71,1.86
3459,724.39,84.14,4.19
3460,691.87,85.28,4.28
3461,713.55,86.05,3.17
3462,723.32,86.29,4.14
3463,692.44,86.14,3.25
3464,692.86,85.94,3.9
3465,721.97,86.66,3.72
3466,707.96,85.76,3.39
3467,713.45,84.47,3.49
3468,700.47,84.8,3.79
3469,705.3,85.83,4.26
3470,699.55,86.98,3.33
3471,681.19,83.81,3.53
3472,713.3,87.34,3.77
3473,710.16,85.02,2.5
3474,709.69,85.74,3.84
3475,681.91,85.79,4.25
3476,687.69,85.07,2.99
3477,712.46,84.12,2.65
3478,690.79,86.59,3.41
3479,711.79,83.73,3.2
3480,686.3,85.74,3.48
3481,701.09,84.27,3.54
3482,698.35,83.46,3.31
3483,698.67,83.59,3.28
3484,668.3,84.4,4.12
3485,710.72,87.4,4.13
3486,714.35,84.53,1.82
3487,711.81,85.6,3.18
3488,699.21,84.18,3.19
3489,693.22,86.25,4.77
3490,731.42,83.26,3.68
3491,704.25,87.32,4.01
3492,710.08,85.36,4.24
3493,699.06,85.65,3.46
3494,691.78,84.71,3.2
3495,701.76,87.23,4.14
3496,701.0,84.25,2.2
3497,697.49,87.67,2.74
3498,676.23,87.79,3.06
3499,712.13,86.75,3.88
3500,708.46,86.36,3.61
3501,714.66,85.71,2.77
3502,697.29,85.1,3.34
3503,721.86,82.97,4.17
3504,695.48,86.06,3.23
3505,705.98,85.77,3.22
3506,719.63,84.85,3.88
3507,697.99,85.24,3.24
3508,708.75,85.31,3.82
3509,705.06,85.27,4.1
3510,716.23,85.66,2.97
3511,713.55,86.23,2.73
3512,721.13,83.94,3.03
3513,700.47,83.19,3.22
3514,699.82,84.1,3.71
3515,694.19,84.64,2.63
3516,706.02,85.71,2.86
3517,693.01,85.73,2.9
3518,687.45,86.47,2.67
3519,705.43,86.02,3.21
3520,659.78,85.09,3.41
3521,713.56,84.96,3.56
3522,708.88,85.68,3.31
3523,697.38,86.47,3.21
3524,703.06,85.27,4.23
3525,725.39,86.52,3.04
3526,698.65,83.99,3.6
3527,695.5,85.51,3.59
3528,692.73,86.86,3.78
3529,728.86,85.17,4.05
3530,712.5,83.45,2.94
3531,696.62,85.43,3.54
3532,691.57,85.23,3.21
3533,694.99,84.65,3.36
3534,687.46,85.87,4.17
3535,705.53,85.76,3.57
3536,707.96,86.43,2.6
3537,693.96,85.11,3.22
3538,676.97,86.86,2.92
3539,704.34,85.52,3.74
3540,684.58,85.1,3.35
3541,672.11,86.6,3.83
3542,694.62,85.74,2.97
3543,668.4,85.99,4.06
3544,697.17,85.55,3.67
3545,705.84,85.75,2.63
3546,695.83,84.77,4.25
3547,656.96,85.39,3.38
3548,703.37,84.6,2.81
3549,695.12,84.89,4.37
3550,703.51,84.34,4.0
3551,695.03,86.95,3.87
3552,726.43,85.42,3.28
3553,685.88,84.81,3.8
3554,716.64,85.3,4.2
3555,727.36,85.24,4.39
3556,708.98,85.84,4.15
3557,697.48,85.99,3.37
3558,707.58,84.78,3.43
3559,688.29,84.22,3.38
3560,723.03,85.44,3.51
3561,727.36,87.16,3.56
3562,705.66,85.87,3.81
3563,734.69,85.19,3.44
3564,708.79,84.66,3.16
3565,679.68,86.59,3.43
3566,714.39,88.66,3.74
3567,693.64,85.77,3.22
3568,694.88,82.79,3.41
3569,680.05,86.08,3.62
3570,730.24,84.76,2.93
3571,694.99,85.79,3.42
3572,704.6,86.33,3.93
3573,706.51,84.85,4.16
3574,699.77,84.53,3.96
3575,695.84,84.57,3.93
3576,703.01,85.69,3.87
3577,691.24,84.49,4.43
3578,701.71,86.11,4.21
3579,719.84,85.98,4.16
3580,696.42,86.69,3.84
3581,703.5,85.47,2.6
3582,707.19,85.68,3.7
3583,689.63,86.03,3.7
3584,695.65,86.91,3.64
3585,692.9,86.55,3.38
3586,696.81,83.93,3.19
3587,705.34,85.54,4.18
3588,664.3,84.65,4.23
3589,731.78,84.95,2.77
3590,681.45,85.07,3.25
3591,685.09,85.27,3.59
3592,695.06,85.55,2.31
3593,707.62,83.79,3.56
3594,715.92,84.79,3.23
3595,700.43,85.48,3.48
3596,676.29,88.26,3.11
3597,688.89,83.65,4.38
3598,682.3,86.1,3.63
3599,687.06,85.29,3.53
3600,694.63,85.54,3.38
3601,691.39,84.64,3.96
3602,724.96,85.5,3.81
3603,693.54,85.54,4.21
3604,721.96,85.27,3.5
3605,682.91,85.23,3.34
3606,697.36,84.41,3.26
3607,688.83,86.48,4.73
3608,677.58,85.81,3.76
3609,682.53,85.31,3.76
3610,704.51,86.22,2.68
3611,692.5,84.76,3.15
3612,707.2,85.31,3.99
3613,730.01,84.82,2.76
3614,684.96,84.52,3.65
3615,688.5,84.8,4.09
3616,673.26,86.26,3.12
3617,696.4,84.97,3.21
3618,717.61,83.98,3.04
3619,718.62,84.39,4.42
3620,709.62,84.74,3.59
3621,693.47,84.67,3.72
3622,703.94,83.59,3.44
3623,707.36,86.22,4.07
3624,672.0,84.61,3.5
3625,715.81,86.42,3.69
3626,736.57,86.55,3.61
3627,695.19,85.22,2.42
3628,705.44,84.49,2.44
3629,683.67,85.98,3.37
3630,705.46,85.05,3.29
3631,702.14,86.42,3.09
3632,707.78,85.37,3.02
3633,694.89,84.22,2.82
3634,714.85,84.07,4.01
3635,688.51,82.97,3.28
3636,684.83,86.11,2.15
3637,696.75,84.79,3.95
3638,712.73,84.18,3.07
3639,734.3,84.42,3.05
3640,716.41,86.06,3.7
3641,715.25,86.15,2.98
3642,681.05,85.98,3.01
3643,724.82,87.05,3.64
3644,721.65,85.0,3.22
3645,687.68,83.91,3.96
3646,682.36,87.53,4.19
3647,714.55,85.9,3.21
3648,701.33,85.44,3.97
3649,703.37,85.86,3.59
3650,671.93,84.67,3.54
3651,706.01,85.71,3.27
3652,705.05,83.98,3.4
3653,702.4,86.75,2.46
3654,713.01,84.34,3.24
3655,709.0,85.06,3.1
3656,712.38,85.2,3.59
3657,704.52,86.78,3.88
3658,716.7,87.07,3.72
3659,725.34,86.42,3.65
3660,699.08,85.48,3.37
3661,710.75,84.85,3.66
3662,697.09,86.36,3.65
3663,688.62,85.05,3.69
3664,701.33,86.1,3.88
3665,702.85,86.86,4.46
3666,709.12,85.05,3.23
3667,683.82,85.55,3.77
3668,705.37,82.67,3.28
3669,711.89,84.6,3.97
3670,715.82,85.04,3.38
3671,720.98,85.43,2.7
3672,701.17,83.51,3.36
3673,687.58,84.73,4.24
3674,689.83,84.66,3.26
3675,693.33,85.27,2.34
3676,699.44,86.04,2.88
3677,701.66,85.61,4.02
3678,682.0,86.18,3.42
3679,720.56,84.75,3.37
3680,709.98,85.34,4.11
3681,698.09,85.03,3.48
3682,718.09,85.59,4.6
3683,696.08,86.31,3.62
3684,679.48,82.77,4.27
3685,695.59,87.08,3.63
3686,717.85,84.46,4.23
3687,694.65,84.56,3.0
3688,722.44,86.91,3.36
3689,703.34,86.72,3.14
3690,712.78,85.67,3.1
3691,733.39,84.88,3.25
3692,684.96,85.39,3.25
3693,697.38,86.57,3.57
3694,690.75,84.73,3.83
3695,692.98,86.58,4.02
3696,705.22,84.36,3.62
3697,668.18,86.88,3.82
3698,708.65,84.58,3.63
3699,692.56,85.5,3.68
3700,717.09,83.0,2.8
3701,682.29,84.75,2.94
3702,704.58,86.01,3.78
3703,706.66,85.68,4.32
3704,708.62,84.9,3.28
3705,716.73,84.88,3.98
3706,693.38,87.29,3.57
3707,705.59,84.39,4.32
3708,700.0,85.24,3.73
3709,712.25,84.9,4.03
3710,698.83,84.52,4.24
3711,732.58,85.2,2.8
3712,687.79,85.08,3.49
3713,712.97,83.97,3.92
3714,671.3,85.68,2.81
3715,719.92,86.95,2.59
3716,708.37,84.17,3.79
3717,698.21,83.62,3.28
3718,686.69,84.63,3.25
3719,711.88,86.29,2.88
3720,719.71,85.58,3.71
3721,708.31,86.25,3.1
3722,702.53,86.1,3.71
3723,697.09,85.61,3.26
3724,679.16,84.92,2.46
3725,734.45,85.8,2.82
3726,704.24,85.88,2.83
3727,685.42,86.55,4.19
3728,698.31,87.5,3.61
3729,725.75,87.07,3.49
3730,667.28,85.74,3.09
3731,697.6,87.62,2.69
3732,694.89,87.16,4.18
3733,702.19,85.88,3.1
3734,700.95,84.86,4.23
3735,736.64,85.77,3.87
3736,709.65,84.27,3.29
3737,702.16,84.07,4.31
3738,692.45,86.18,2.77
3739,708.7,85.68,2.98
3740,746.59,85.38,3.17
3741,724.7,84.33,4.22
3742,707.5,85.09,2.7
3743,711.45,86.03,3.54
3744,707.09,85.73,2.55
3745,700.73,87.62,3.7
3746,687.5,87.08,3.7
3747,686.36,85.7,3.49
3748,703.0,84.98,3.35
3749,668.46,85.74,3.48
3750,706.95,83.9,3.71
3751,695.67,84.48,3.95
3752,735.39,85.31,3.27
3753,695.23,87.25,3.03
3754,734.48,85.43,3.12
3755,721.97,86.21,3.44
3756,705.38,85.99,3.01
3757,714.84,84.6,4.27
3758,686.28,84.78,4.32
3759,695.21,87.13,4.26
3760,693.07,86.04,4.01
3761,699.9,85.18,3.37
3762,691.75,85.41,3.12
3763,686.4,84.16,3.91
3764,692.59,85.5,3.49
3765,715.59,85.53,3.15
3766,704.89,85.1,3.59
3767,708.79,84.18,3.89
3768,730.95,85.88,3.31
3769,723.34,85.31,3.48
3770,693.3,84.01,3.35
3771,700.9,84.28,3.36
3772,696.6,85.0,3.07
3773,670.94,87.11,3.68
3774,699.19,84.65,3.38
3775,692.65,85.99,3.03
3776,721.21,85.12,4.23
3777,706.12,85.4,4.32
3778,685.23,85.38,2.71
3779,730.63,84.51,4.0
3780,691.57,84.92,2.05
3781,698.22,85.36,3.4
3782,711.7,86.76,3.04
3783,666.85,86.49,4.83
3784,698.5,86.34,4.13
3785,679.4,84.4,2.02
3786,675.06,84.33,3.43
3787,722.33,86.93,3.33
3788,682.13,84.53,2.36
3789,692.87,84.86,3.09
3790,694.11,86.35,4.13
3791,704.63,85.47,2.53
3792,713.95,86.31,2.52
3793,694.76,84.88,2.99
3794,703.61,85.87,2.68
3795,707.45,85.7,4.14
3796,688.67,86.37,4.3
3797,676.63,85.94,2.94
3798,698.31,85.63,3.81
3799,680.4,85.53,3.88
3800,688.53,84.88,3.69
3801,683.14,84.06,3.55
3802,697.88,82.67,3.58
3803,701.24,85.57,4.82
3804,705.16,84.68,3.63
3805,693.94,86.34,3.74
3806,697.39,86.25,3.01
3807,700.26,87.11,2.46
3808,698.28,84.63,3.74
3809,682.85,84.55,3.56
3810,712.29,85.31,3.45
3811,684.75,83.85,3.79
3812,695.95,85.42,3.38
3813,685.84,87.4,3.8
3814,667.49,86.8,3.64
3815,734.2,85.41,4.16
3816,698.15,87.65,4.48
3817,724.47,86.22,3.89
3818,693.33,84.35,3.91
3819,704.58,85.22,3.24
3820,680.27,84.54,4.0
3821,716.6,85.03,3.57
3822,707.24,84.38,2.68
3823,731.86,84.71,2.88
3824,723.0,84.72,3.13
3825,709.57,83.22,4.15
3826,712.77,85.34,4.53
3827,700.16,86.0,3.32
3828,685.17,84.07,3.37
3829,701.86,87.19,3.2
3830,701.87,86.88,4.23
3831,714.47,84.05,3.16
3832,691.7,84.57,4.24
3833,706.53,84.55,4.31
3834,715.05,85.39,3.71
3835,691.9,84.99,3.8
3836,682.39,86.88,3.59
3837,688.93,86.83,3.03
3838,721.36,85.28,3.44
3839,736.96,85.99,4.04
3840,693.34,86.52,3.2
3841,700.8,86.79,3.59
3842,718.5,86.01,2.58
3843,681.61,86.24,3.75
3844,699.02,86.09,2.82
3845,688.27,86.61,3.45
3846,706.15,85.37,3.81
3847,706.92,87.13,3.45
3848,697.17,85.93,3.97
3849,706.52,87.38,2.92
3850,690.04,84.93,3.38
3851,674.63,86.73,3.87
3852,716.56,85.6,3.03
3853,685.15,85.64,3.8
3854,703.19,84.04,3.44
3855,702.37,84.66,2.72
3856,687.85,85.94,3.71
3857,695.9,86.6,4.04
3858,676.57,85.07,2.82
3859,709.89,84.52,3.47
3860,709.72,86.15,3.5
3861,682.7,83.52,3.71
3862,710.05,84.42,3.2
3863,695.08,85.06,3.98
3864,708.52,84.9,4.15
3865,711.91,85.49,3.58
3866,695.13,87.48,4.09
3867,678.35,84.62,3.15
3868,689.64,86.67,3.81
3869,710.14,85.87,3.44
3870,692.53,85.72,3.6
3871,694.05,85.02,3.91
3872,702.93,86.28,3.45
3873,706.03,85.74,2.64
3874,681.86,85.62,3.24
3875,718.29,87.24,3.66
3876,694.05,87.25,2.43
3877,663.52,85.75,4.04
3878,675.2,84.3,3.72
3879,701.7,86.25,3.98
3880,680.31,86.72,4.22
3881,699.83,84.96,3.81
3882,711.88,84.0,4.08
3883,721.27,87.83,3.87
3884,708.11,87.08,3.87
3885,698.92,84.74,3.22
3886,683.98,86.34,3.32
3887,688.86,86.56,3.85
3888,703.37,86.04,3.94
3889,660.2,83.59,2.9
3890,708.85,87.46,3.23
3891,718.97,83.92,3.11
3892,672.34,86.45,3.53
3893,701.26,84.84,3.39
3894,687.59,86.42,3.81
3895,704.1,83.91,2.78
3896,717.83,85.13,3.99
3897,714.57,86.56,3.56
3898,704.27,86.13,3.55
3899,731.98,85.43,3.64
3900,698.59,84.95,3.77
3901,713.14,85.98,3.8
3902,693.1,85.07,4.64
3903,705.95,87.05,3.81
3904,674.53,86.34,2.45
3905,682.27,84.74,4.62
3906,700.07,85.82,3.68
3907,695.91,83.85,3.01
3908,695.85,85.98,3.15
3909,699.04,86.78,3.28
3910,695.71,83.18,3.9
3911,727.18,86.46,3.47
3912,685.02,84.68,3.47
3913,699.44,86.74,2.89
3914,696.12,85.98,3.5
3915,698.77,85.26,3.09
3916,692.05,86.09,3.93
3917,712.32,86.25,3.92
3918,729.4,83.95,3.42
3919,683.86,86.61,3.61
3920,705.48,85.46,3.88
3921,725.26,86.11,3.54
3922,701.62,85.47,3.74
3923,725.01,84.6,3.06
3924,712.09,85.88,3.57
3925,710.19,85.05,3.47
3926,668.14,84.96,2.8
3927,699.72,84.99,3.03
3928,720.64,83.72,4.11
3929,719.89,85.02,3.25
3930,703.01,85.57,3.84
3931,723.56,86.37,3.48
3932,686.36,84.99,3.85
3933,684.15,86.86,3.42
3934,725.36,87.19,3.98
3935,704.7,85.68,4.35
3936,706.62,84.47,4.04
3937,695.29,85.72,3.97
3938,704.58,84.24,4.2
3939,678.06,86.3,2.15
3940,690.6,84.4,2.91
3941,729.07,84.52,4.68
3942,703.28,86.35,3.6
3943,713.16,84.79,3.29
3944,725.25,85.67,3.4
3945,701.57,86.88,4.34
3946,704.86,85.78,3.31
3947,699.43,86.17,4.16
3948,687.48,86.21,3.14
3949,703.46,84.92,3.16
3950,720.39,85.27,3.64
3951,702.46,86.11,3.54
3952,709.97,85.77,3.49
3953,692.07,87.11,3.93
3954,674.85,86.13,3.62
3955,714.83,85.98,3.64
3956,690.35,84.27,3.45
3957,706.98,84.8,3.16
3958,732.88,84.06,4.1
3959,715.56,86.9,3.32
3960,710.87,85.04,2.75
3961,709.59,85.73,3.1
3962,701.36,84.57,3.72
3963,688.13,85.25,3.52
3964,702.5,84.36,3.98
3965,707.0,86.06,3.03
3966,692.85,87.32,3.27
3967,693.01,86.02,3.31
3968,689.76,86.61,3.64
3969,691.78,87.91,3.21
3970,720.83,85.49,4.12
3971,695.64,84.35,4.41
3972,731.97,85.34,3.57
3973,695.04,84.66,4.09
3974,709.93,85.83,3.31
3975,694.34,87.35,2.91
3976,700.64,84.98,4.16
3977,730.04,85.47,3.82
3978,708.64,86.43,3.61
3979,726.12,86.43,3.57
3980,716.86,87.23,3.46
3981,709.5,84.29,3.83
3982,698.46,86.28,3.58
3983,681.66,85.54,3.8
3984,674.89,86.38,3.63
3985,683.34,86.64,3.8
3986,694.97,84.95,3.69
3987,689.15,83.51,2.7
3988,699.95,84.45,3.66
3989,711.31,85.02,2.2
3990,656.15,86.93,3.44
3991,715.93,87.13,3.22
3992,700.0,86.62,4.21
3993,681.06,85.93,2.92
3994,726.47,84.93,3.93
3995,710.12,88.17,3.78
3996,724.64,85.15,3.04
3997,699.6,85.95,4.66
3998,708.68,85.87,3.25
3999,703.38,85.63,4.14
4000,695.52,84.11,4.2
4001,714.29,85.7,4.05
4002,690.45,84.97,3.78
4003,711.27,85.12,4.49
4004,718.67,85.52,3.05
4005,695.68,87.43,3.68
4006,696.87,85.98,3.21
4007,723.22,85.64,2.51
4008,701.81,85.53,3.21
4009,703.48,86.17,4.43
4010,705.66,86.4,4.02
4011,693.5,85.07,2.66
4012,714.61,85.3,2.8
4013,698.5,85.23,2.92
4014,699.6,85.24,4.98
4015,727.84,84.38,3.45
4016,675.47,84.44,3.65
4017,702.78,86.26,2.58
4018,699.35,85.91,3.87
4019,711.11,87.75,3.6
4020,691.19,86.48,3.23
4021,696.42,83.08,4.3
4022,730.66,85.63,2.58
4023,682.34,83.09,3.61
4024,692.01,84.86,4.17
4025,703.17,84.77,4.01
4026,703.44,85.43,4.05
4027,677.52,86.81,2.62
4028,695.61,85.27,4.44
4029,704.05,84.96,3.53
4030,680.65,84.0,2.57
4031,696.36,85.41,3.52
4032,702.86,83.9,3.09
4033,705.27,87.24,4.61
4034,705.57,86.39,2.9
4035,691.49,85.33,3.63
4036,695.05,86.12,3.7
4037,700.63,85.39,3.37
4038,698.22,86.13,3.0
4039,692.63,84.24,3.75
4040,718.91,84.12,2.84
4041,718.23,85.36,3.05
4042,694.07,84.96,3.17
4043,690.7,85.27,3.5
4044,701.44,85.7,3.43
4045,703.94,86.57,2.79
4046,701.64,84.13,2.83
4047,670.66,83.99,3.76
4048,722.28,84.85,2.94
4049,697.12,86.72,4.34
4050,709.64,84.84,4.18
4051,692.25,84.87,2.99
4052,718.58,83.86,3.94
4053,688.48,83.95,4.54
4054,714.55,86.07,3.77
4055,707.58,87.08,3.01
4056,676.17,86.3,3.76
4057,697.62,86.36,3.96
4058,687.45,85.78,2.92
4059,693.34,84.73,3.03
4060,718.56,85.69,2.73
4061,692.73,86.81,3.41
4062,701.42,85.9,3.26
4063,705.22,85.77,2.62
4064,674.82,85.28,2.86
4065,702.64,86.33,3.9
4066,712.29,86.2,3.83
4067,681.86,84.14,3.61
4068,668.07,84.85,3.81
4069,726.5,85.76,2.71
4070,686.57,85.89,3.14
4071,716.41,85.89,3.82
4072,726.9,86.92,4.01
4073,705.69,87.11,3.58
4074,694.48,87.99,3.73
4075,725.04,86.5,4.06
4076,705.71,86.3,3.73
4077,700.08,86.5,4.51
4078,714.98,85.77,3.37
4079,700.89,85.0,3.44
4080,720.52,85.02,3.85
4081,702.6,85.62,3.83
4082,702.59,86.19,3.0
4083,718.65,84.25,4.02
4084,695.72,86.55,4.48
4085,707.94,84.63,3.29
4086,690.97,87.66,3.27
4087,708.36,85.56,3.21
4088,687.91,85.95,3.7
4089,719.91,83.59,3.42
4090,684.38,83.31,3.97
4091,680.29,85.75,3.77
4092,719.61,86.0,3.46
4093,693.72,86.17,3.08
4094,692.41,85.45,3.15
4095,680.36,85.26,3.3
4096,707.0,85.91,3.17
4097,699.48,86.39,3.03
4098,702.06,86.37,4.88
4099,703.71,87.06,4.97
4100,710.93,84.89,2.87
4101,679.74,84.91,2.49
4102,675.16,85.39,3.79
4103,716.88,85.35,3.51
4104,725.89,86.74,3.62
4105,703.7,84.4,2.71
4106,690.11,84.2,3.9
4107,725.7,86.3,4.03
4108,698.79,84.98,4.43
4109,704.07,85.57,3.25
4110,666.81,85.56,2.77
4111,716.91,85.17,3.99
4112,696.56,84.71,3.24
4113,693.06,84.43,3.62
4114,678.14,84.38,3.36
4115,702.27,84.67,3.02
4116,722.23,84.75,3.79
4117,696.58,84.98,3.05
4118,719.87,85.34,3.58
4119,729.04,85.15,3.46
4120,728.87,86.37,3.59
4121,711.86,85.16,3.33
4122,712.64,87.39,4.66
4123,703.54,86.31,3.64
4124,690.85,83.96,3.36
4125,734.55,84.85,3.47
4126,689.43,85.23,3.01
4127,692.18,85.13,3.8
4128,722.13,87.83,3.58
4129,683.52,85.0,3.78
4130,723.19,86.33,3.41
4131,706.05,85.17,3.92
4132,699.59,85.01,4.02
4133,684.36,86.05,3.86
4134,714.19,86.93,4.08
4135,677.17,86.01,2.97
4136,703.59,84.87,3.85
4137,721.32,83.94,3.7
4138,704.36,85.67,3.3
4139,674.91,87.07,3.29
4140,700.25,86.8,4.28
4141,686.03,84.82,2.69
4142,713.22,86.23,4.2
4143,701.34,83.94,4.12
4144,695.07,83.68,3.17
4145,719.49,87.29,3.32
4146,687.68,84.88,3.18
4147,692.19,85.82,2.73
4148,684.03,85.52,3.21
4149,706.09,85.33,3.15
4150,719.14,84.73,3.15
4151,686.93,84.64,3.47
4152,687.26,85.79,4.64
4153,707.05,86.13,3.28
4154,708.0,85.41,3.4
4155,693.71,86.25,2.98
4156,696.76,85.11,2.94
4157,719.92,85.29,3.41
4158,693.98,85.19,3.75
4159,701.88,85.76,3.77
4160,695.63,85.41,3.44
4161,690.03,84.69,3.83
4162,672.61,86.2,3.44
4163,711.94,85.83,3.22
4164,681.23,85.73,3.5
4165,701.64,86.38,2.8
4166,685.6,86.35,3.95
4167,697.8,86.96,3.41
4168,715.33,86.39,2.74
4169,710.16,83.78,4.05
4170,703.78,86.39,3.11
4171,678.21,86.04,3.7
4172,680.87,88.15,3.81
4173,675.09,86.99,2.96
4174,692.26,86.91,3.81
4175,721.01,84.72,4.15
4176,697.09,85.62,3.39
4177,689.57,85.54,3.3
4178,683.46,84.41,2.9
4179,713.1,85.46,3.9
4180,669.84,84.78,3.2
4181,687.9,86.02,3.54
4182,715.6,86.65,2.95
4183,682.87,86.1,4.22
4184,705.16,85.44,3.58
4185,699.94,85.13,3.37
4186,717.42,83.77,2.3
4187,686.14,85.44,4.04
4188,679.67,86.36,4.0
4189,726.25,86.29,3.12
4190,696.53,84.33,3.53
4191,706.39,84.95,2.79
4192,707.28,84.42,3.01
4193,721.34,84.47,4.28
4194,684.82,85.88,3.53
4195,706.62,85.79,3.81
4196,689.39,83.86,3.52
4197,702.91,85.21,3.36
4198,707.04,84.72,3.89
4199,694.69,86.37,3.0
4200,710.51,85.03,3.6
4201,681.37,84.03,3.15
4202,688.59,84.8,3.24
4203,687.75,86.84,3.36
4204,717.04,84.67,3.79
4205,696.25,84.9,3.21
4206,732.83,85.04,3.57
4207,685.77,83.75,3.44
4208,721.89,86.3,3.58
4209,676.06,86.39,3.55
4210,704.99,85.5,3.5
4211,700.25,83.24,3.17
4212,699.13,86.52,3.46
4213,702.1,85.54,4.16
4214,708.05,85.54,4.0
4215,691.36,83.42,3.88
4216,706.54,84.74,3.61
4217,694.1,86.04,4.11
4218,707.68,86.85,2.99
4219,689.27,87.2,3.8
4220,716.43,86.19,4.23
4221,673.83,85.14,4.04
4222,697.47,85.92,3.63
4223,709.25,87.68,3.96
4224,702.13,84.28,3.09
4225,707.21,85.88,4.03
4226,719.4,84.62,3.35
4227,708.65,86.98,3.11
4228,710.21,86.06,2.71
4229,710.26,86.17,4.04
4230,730.8,85.33,3.92
4231,710.05,87.4,3.49
4232,688.01,85.66,3.93
4233,733.12,83.32,3.23
4234,697.32,86.48,3.39
4235,692.34,85.95,2.6
4236,732.29,86.5,3.24
4237,672.19,85.81,4.13
4238,682.43,86.38,3.68
4239,713.76,85.36,3.47
4240,717.51,85.01,3.82
4241,688.47,86.82,2.47
4242,697.25,85.98,3.94
4243,705.01,86.3,3.27
4244,711.93,85.38,3.43
4245,717.53,84.21,2.8
4246,720.79,84.5,2.84
4247,682.6,84.59,3.24
4248,691.17,86.61,3.05
4249,704.75,86.85,3.65
4250,717.43,85.48,3.51
4251,670.53,83.81,3.77
4252,723.42,84.85,3.52
4253,716.11,86.23,4.5
4254,708.98,85.64,3.99
4255,676.91,86.19,3.97
4256,700.25,86.08,3.91
4257,694.4,85.1,3.6
4258,707.35,85.52,4.64
4259,724.21,87.03,3.0
4260,704.12,85.94,4.72
4261,690.13,84.58,3.48
4262,694.45,85.7,2.81
4263,692.52,84.36,4.06
4264,691.82,86.18,3.42
4265,673.25,85.79,4.51
4266,706.03,85.49,4.08
4267,679.46,84.77,3.75
4268,703.91,85.36,2.92
4269,690.95,84.14,3.13
4270,668.35,86.57,2.58
4271,706.37,84.44,3.35
4272,696.08,85.06,3.37
4273,682.8,84.68,3.9
4274,702.26,85.34,4.17
4275,677.07,86.35,2.56
4276,666.8,84.73,2.64
4277,713.12,84.36,3.91
4278,720.74,84.69,3.25
4279,701.47,85.68,3.96
4280,681.03,85.87,3.11
4281,724.66,85.8,3.85
4282,695.45,86.92,3.01
4283,714.76,83.22,3.16
4284,697.29,84.14,3.65
4285,711.01,85.45,3.12
4286,722.12,86.6,4.73
4287,695.17,84.02,3.55
4288,678.19,85.29,4.16
4289,706.54,83.66,3.46
4290,695.48,84.53,3.9
4291,719.88,85.11,3.77
4292,720.52,85.27,2.88
4293,691.23,84.44,3.45
4294,698.07,84.9,3.33
4295,692.6,84.67,3.23
4296,668.88,84.99,3.43
4297,693.12,84.93,3.89
4298,736.23,85.24,3.85
4299,679.49,84.49,3.85
4300,662.61,87.36,3.71
4301,723.54,86.61,3.69
4302,680.23,85.29,3.64
4303,692.16,85.99,4.54
4304,695.22,86.37,3.87
4305,685.36,85.19,3.87
4306,698.83,86.09,3.39
4307,687.26,84.56,3.19
4308,694.03,85.49,3.42
4309,711.83,86.06,4.14
4310,714.54,85.59,3.6
4311,690.33,86.1,3.92
4312,687.54,86.14,2.89
4313,712.48,85.92,3.24
4314,721.92,85.27,3.53
4315,717.01,85.42,3.85
4316,702.31,86.73,3.15
4317,708.08,86.0,3.82
4318,705.41,85.0,3.66
4319,709.21,85.58,3.31
4320,695.65,87.22,2.6
4321,694.65,85.3,3.21
4322,696.82,84.99,2.65
4323,709.44,85.61,3.63
4324,695.96,85.42,2.79
4325,704.47,86.01,3.76
4326,711.51,86.73,3.16
4327,672.8,85.74,3.04
4328,713.99,86.48,3.15
4329,686.44,83.23,3.59
4330,708.49,86.49,4.16
4331,690.62,85.46,3.52
4332,684.95,84.82,1.99
4333,679.53,85.51,3.14
4334,681.07,86.05,4.02
4335,692.03,86.51,4.14
4336,663.64,86.3,4.03
4337,708.86,86.53,2.76
4338,714.39,84.63,2.82
4339,683.01,86.87,4.27
4340,710.96,84.48,3.35
4341,710.3,87.55,3.09
4342,703.1,85.66,3.66
4343,697.53,87.25,4.23
4344,712.88,85.07,2.73
4345,697.31,85.84,3.65
4346,701.95,84.98,3.4
4347,705.18,85.48,3.54
4348,690.91,87.84,3.48
4349,685.2,85.53,3.21
4350,712.13,85.35,4.33
4351,690.76,85.79,4.06
4352,721.17,85.41,4.62
4353,695.26,86.73,4.46
4354,698.52,84.87,3.65
4355,729.06,86.57,4.08
4356,704.62,86.32,4.1
4357,686.8,84.84,3.41
4358,696.74,86.24,3.39
4359,666.43,86.83,3.35
4360,714.11,85.08,3.31
4361,702.69,85.4,3.88
4362,704.18,84.81,3.95
4363,704.8,83.96,3.17
4364,687.07,82.48,3.08
4365,679.12,85.84,4.47
4366,715.21,85.71,3.04
4367,703.5,85.79,4.07
4368,710.61,86.25,3.76
4369,682.09,85.27,3.85
4370,715.44,87.01,2.17
4371,685.81,84.18,2.86
4372,682.79,87.92,4.04
4373,695.79,83.77,4.06
4374,714.63,85.58,4.42
4375,710.78,83.55,3.56
4376,673.46,85.85,3.09
4377,709.21,86.72,3.42
4378,702.4,83.52,4.4
4379,704.75,85.62,4.0
4380,693.13,86.15,4.08
